FACIAL_L_12IPV_LipLower9 3166
FACIAL_L_12IPV_LipLower10 21321
FACIAL_L_12IPV_LipLower11 6687
FACIAL_L_12IPV_LipLower12 21377
FACIAL_L_12IPV_LipLower13 6903
FACIAL_L_12IPV_LipLower14 21374
FACIAL_L_12IPV_LipLower15 6172
FACIAL_R_LipLower1 18047
FACIAL_R_LipLower2 18304
FACIAL_R_LipLower3 12780
FACIAL_R_12IPV_LipLower6 13074
FACIAL_R_12IPV_LipLower7 12170
FACIAL_R_12IPV_LipLower8 499
FACIAL_R_12IPV_LipLower9 95
FACIAL_R_12IPV_LipLower10 18308
FACIAL_R_12IPV_LipLower11 12643
FACIAL_R_12IPV_LipLower12 18364
FACIAL_R_12IPV_LipLower13 12873
FACIAL_R_12IPV_LipLower14 18361
FACIAL_R_12IPV_LipLower15 12116
FACIAL_L_LipLowerOuter1 21047
FACIAL_L_LipLowerOuter2 3380
FACIAL_L_LipLowerOuter3 3459
FACIAL_L_12IPV_LipLower16 7101
FACIAL_L_12IPV_LipLower17 3174
FACIAL_L_12IPV_LipLower18 3172
FACIAL_L_12IPV_LipLower19 3392
FACIAL_L_12IPV_LipLower20 3378
FACIAL_L_12IPV_LipLower21 21372
FACIAL_L_12IPV_LipLower22 6894
FACIAL_L_12IPV_LipLower23 6801
FACIAL_L_12IPV_LipLower24 3493
FACIAL_R_LipLowerOuter1 18034
FACIAL_R_LipLowerOuter2 309
FACIAL_R_LipLowerOuter3 388
FACIAL_R_12IPV_LipLower16 13076
FACIAL_R_12IPV_LipLower17 103
FACIAL_R_12IPV_LipLower18 101
FACIAL_R_12IPV_LipLower19 321
FACIAL_R_12IPV_LipLower20 307
FACIAL_R_12IPV_LipLower21 18359
FACIAL_R_12IPV_LipLower22 12864
FACIAL_R_12IPV_LipLower23 12763
FACIAL_R_12IPV_LipLower24 422
FACIAL_C_Jawline 2978
FACIAL_L_12IPV_Jawline1 23405
FACIAL_R_12IPV_Jawline1 20392
FACIAL_L_12IPV_Jawline2 10930
FACIAL_R_12IPV_Jawline2 16942
FACIAL_L_Jawline1 5357
FACIAL_L_Jawline2 10487
FACIAL_L_12IPV_Jawline3 10519
FACIAL_L_12IPV_Jawline4 10514
FACIAL_L_12IPV_Jawline5 5344
FACIAL_L_12IPV_Jawline6 23172
FACIAL_R_Jawline1 2286
FACIAL_R_Jawline2 16490
FACIAL_R_12IPV_Jawline3 16522
FACIAL_R_12IPV_Jawline4 16517
FACIAL_R_12IPV_Jawline5 2273
FACIAL_R_12IPV_Jawline6 20159
FACIAL_L_ChinSide 7358
FACIAL_R_ChinSide 13334
FACIAL_L_12IPV_ChinS1 21635
FACIAL_R_12IPV_ChinS1 18622
FACIAL_L_12IPV_ChinS2 9415
FACIAL_R_12IPV_ChinS2 15401
FACIAL_L_12IPV_ChinS3 10920
FACIAL_R_12IPV_ChinS3 16934
FACIAL_L_12IPV_ChinS4 23428
FACIAL_R_12IPV_ChinS4 20415
FACIAL_C_Chin1 2970
FACIAL_L_Chin1 7376
FACIAL_R_Chin1 13353
FACIAL_C_Chin2 2972
FACIAL_L_Chin2 10914
FACIAL_R_Chin2 16928
FACIAL_C_Chin3 16955
FACIAL_L_Chin3 10863
FACIAL_R_Chin3 16876
FACIAL_L_12IPV_Chin1 7381
FACIAL_R_12IPV_Chin1 13359
FACIAL_L_12IPV_Chin2 10910
FACIAL_R_12IPV_Chin2 16920
FACIAL_C_12IPV_Chin3 16972
FACIAL_C_12IPV_Chin4 16953
FACIAL_L_12IPV_Chin5 21655
FACIAL_R_12IPV_Chin5 18642
FACIAL_L_12IPV_Chin6 10913
FACIAL_R_12IPV_Chin6 16923
FACIAL_L_12IPV_Chin7 10908
FACIAL_R_12IPV_Chin7 16922
FACIAL_L_12IPV_Chin8 5547
FACIAL_R_12IPV_Chin8 2476
FACIAL_L_12IPV_Chin9 21652
FACIAL_R_12IPV_Chin9 18639
FACIAL_L_12IPV_Chin10 10921
FACIAL_R_12IPV_Chin10 16933
FACIAL_L_12IPV_Chin11 10917
FACIAL_R_12IPV_Chin11 16931
FACIAL_L_12IPV_Chin12 5550
FACIAL_R_12IPV_Chin12 2479
FACIAL_L_12IPV_Chin13 23424
FACIAL_R_12IPV_Chin13 20411
FACIAL_L_12IPV_Chin14 23404
FACIAL_R_12IPV_Chin14 20391
FACIAL_C_NoseBridge 15847
FACIAL_L_Ear 8774
FACIAL_L_Ear1 8774
FACIAL_L_Ear2 22018
FACIAL_L_Ear3 8020
FACIAL_L_Ear4 4218
FACIAL_R_Ear 14752
FACIAL_R_Ear1 14752
FACIAL_R_Ear2 19005
FACIAL_R_Ear3 14000
FACIAL_R_Ear4 1147
FACIAL_C_Forehead 16130 -0.02485888692 0.04136776807 -1.023797204
FACIAL_L_ForeheadIn 5047 -0.3246540595 0.6763962062 -0.8783415317
FACIAL_R_ForeheadIn 19936 0.3013568455 0.006223363173 -1.102248711
FACIAL_L_ForeheadMid 10098 -0.4968651597 -0.3792096233 -0.8716711433
FACIAL_R_ForeheadMid 16095 0.6184824348 -0.3957966907 -0.9373578893
FACIAL_L_ForeheadOut 10115 -0.6062921602 -0.2941461133 -0.509622539
FACIAL_R_ForeheadOut 16112 0.6500650228 -0.3411483648 -0.512957021
FACIAL_L_EyesackUpper 9771 -0.06625623818 -0.0007341770722 -0.1819891744
FACIAL_R_EyesackUpper 15765 0.05396608878 -0.01327363163 -0.1754482788
FACIAL_L_EyelidUpperFurrow 3848 0.001003487418 0.02679338549 -0.08418887421
FACIAL_R_EyelidUpperFurrow 777 -0.00205137373 0.02944740548 -0.08160392309
FACIAL_L_EyeCornerInner 21827 0.05766925175 -0.02430002281 0.0321685321
FACIAL_R_EyeCornerInner 19180 0.01748581809 0.01514390479 0.05024674836
FACIAL_L_EyeCornerOuter 7578 0.000764854471 0.03785581546 0.02472506677
FACIAL_R_EyeCornerOuter 13557 -0.009706523341 0.01188399824 0.004027917076
FACIAL_L_EyesackLower 9728 -0.07008182357 -0.008431643299 -0.3775267621
FACIAL_R_EyesackLower 15719 0.02845540562 -0.01849674225 -0.2982337619
FACIAL_L_CheekInner 4919 -0.2966338388 -0.2590449077 -0.7416124601
FACIAL_R_CheekInner 15583 0.3004027467 -0.3434463191 -0.7907231266
FACIAL_L_CheekOuter 9498 -0.6996619151 -0.6106225443 -1.427136179
FACIAL_R_CheekOuter 15483 0.7611263518 -0.6932030072 -1.344666992
FACIAL_L_CheekLower 23201 -0.7798732909 0.03519768272 -0.3809494648
FACIAL_R_CheekLower 2298 0.6506224903 0.2648754045 -0.3981239726
FACIAL_C_NoseLower 2917 -0.003113854971 0.06373372893 -0.1121117965
FACIAL_L_Nostril 11150 0.1458389678 -0.02234495576 0.00795643696
FACIAL_R_Nostril 17186 -0.09556163046 0.0004389654814 0.0440722124
FACIAL_C_LipUpper 12506 -0.00238855373 0.06979520538 0.4045151896
FACIAL_L_LipUpper 21240 0.1434397561 -0.03959702858 0.3330649769
FACIAL_R_LipUpper 12498 -0.1928642894 0.007492737486 0.3351014904
FACIAL_L_LipUpperOuter 6480 0.2233215066 -0.002368464725 0.2916116143
FACIAL_R_LipUpperOuter 12490 -0.2468632873 -0.1065386745 0.2790829235
FACIAL_L_LipCorner 3169 0.1275910065 0.02109660808 -0.1562477733
FACIAL_R_LipCorner 12208 -0.2100390629 0.009016454671 -0.2257889116
FACIAL_C_LipLower 2966 0.02489556735 0.37552829 -0.2627864315
FACIAL_L_LipLower 21423 0.1213046449 -0.1335318152 0.3646095589
FACIAL_R_LipLower 18410 -0.1915612545 -0.1577133911 0.4017974045
FACIAL_L_LipLowerOuter 3175 -0.2597434321 -0.1807594655 -0.2431637857
FACIAL_R_LipLowerOuter 18406 -0.3018646316 -0.0952462705 0.3340509107
FACIAL_L_Jawline 5352 -0.424310125 0.3007073186 -0.09351186669
FACIAL_R_Jawline 2281 0.6194806776 0.2172248436 -0.07397047782
FACIAL_L_NasolabialBulge 9100 -0.5515526134 0.2547587464 -0.5388588905
FACIAL_R_NasolabialBulge 15080 0.6408266258 0.1602159144 -0.4788014203
